KFKR	40.273399	-86.562202	 262	Frankfort
KFWA	40.978500	-85.195099	 248	Fort Wayne
KGEZ	39.586044	-85.804024	 245	Shelbyville
KGGP	40.711201	-86.374901	 225	Logansport
KGSH	41.526402	-85.792900	 252	Goshen
KGUS	40.648102	-86.152100	 247	Peru
KGWB	41.307201	-85.064400	 268	Auburn
KGYY	41.616299	-87.412804	 180	Gary
KHNB	38.249001	-86.953697	 161	Huntingburg
KHUF	39.451500	-87.307602	 180	Terre Haute
KIND	39.717300	-86.294403	 243	Indianapolis
KAID	40.108601	-85.612999	 280	Anderson
KLAF	40.412300	-86.936897	 185	West Lafayette
KMCX	40.708801	-86.766800	 206	Monticello
KMGC	41.703300	-86.821198	 200	Michigan City
KMIE	40.242298	-85.395897	 286	Muncie
KMQJ	39.843498	-85.897100	 263	Indianapolis
KMZZ	40.489899	-85.679703	 262	Marion
KOKK	40.528198	-86.058998	 253	Kokomo
KOXI	41.330098	-86.662302	 209	Knox
KPPO	41.572498	-86.734497	 247	La Porte
KRCR	41.065601	-86.181702	 241	Rochester
KRZL	40.947899	-87.182602	 213	Rensselaer
KSBN	41.708698	-86.317299	 244	South Bend
KTYQ	40.030701	-86.251404	 281	Indianapolis
KVPZ	41.453999	-87.007103	 235	Valparaiso
KADU	41.701401	-94.920502	 392	Audubon
KAIO	41.407299	-95.046898	 355	Atlantic
KALO	42.557098	-92.400299	 266	Waterloo
KAMW	41.992001	-93.621803	 291	Ames
KAWG	41.276100	-91.673401	 230	Washington
KAXA	43.077900	-94.272003	 372	Algona
KBNW	42.049599	-93.847603	 354	Boone
KBRL	40.783199	-91.125504	 213	Burlington
KCAV	42.741901	-93.758904	 354	Clarion
KCBF	41.259201	-95.760597	 382	Council Bluffs
KCCY	43.072601	-92.610802	 343	Charles City
KCID	41.884701	-91.710800	 265	Cedar Rapids
KCIN	42.046200	-94.789001	 367	Carroll
KCKP	42.731701	-95.555901	 374	Cherokee
KCNC	41.019600	-93.359703	 320	Chariton
KCSQ	41.021400	-94.363297	 396	Creston
KCWI	41.831100	-90.329102	 216	Clinton
KDBQ	42.402000	-90.709503	 328	Dubuque
KDEH	43.275501	-91.739403	 353	Decorah
KDNS	41.986401	-95.380699	 388	Denison
KDSM	41.534000	-93.663101	 292	Des Moines
KDVN	41.610432	-90.589693	 229	Davenport
KEBS	42.436600	-93.868896	 342	Webster City
KEOK	40.459900	-91.428497	 205	Keokuk
KEST	43.407398	-94.746399	 402	Estherville
KFFL	41.053024	-91.980114	 244	Fairfield
KFOD	42.551498	-94.192596	 352	Fort Dodge
KFSW	40.659113	-91.327763	 221	Fort Madison
KFXY	43.234699	-93.624100	 375	Forest City
KGGI	41.709910	-92.736052	 307	Grinnell
KHNR	41.584400	-95.339600	 375	Harlan
KI75	41.052200	-93.689697	 338	Osceola
KICL	40.721802	-95.026398	 304	Clarinda
KIFA	42.470798	-93.269997	 347	Iowa Falls
KIKV	41.691399	-93.566399	 277	Ankeny
KIOW	41.639198	-91.546501	 204	Iowa City
KAMW	41.992001	-93.621803	 291	Ames
KLRJ	42.778000	-96.193703	 365	Le Mars
KLWD	40.633333	-93.902170	344.73	Lamoni
KMCW	43.157799	-93.331299	 370	Clear Lake
KMIW	42.112701	-92.917801	 297	Marshalltown
KMPZ	40.946602	-91.511101	 223	Mount Pleasant
KMUT	41.367803	-91.148201	 167	Muscatine
KMXO	42.220402	-91.163300	 254	Monticello
KOLZ	42.680889	-91.973720	 328	Oelwein
KOOA	41.226200	-92.493896	 256	Oskaloosa
KOTM	41.106368	-92.449837	 258	Ottumwa
KOXV	41.298901	-93.113800	 283	Knoxville
KPEA	41.400101	-92.945900	 270	Pella
KRDK	41.010502	-95.259903	 319	Red Oak
KSDA	40.751598	-95.413696	 296	Shenandoah
KSHL	43.208401	-95.833396	 433	Sheldon
KSLB	42.597301	-95.240700	 454	Storm Lake
KSPW	43.165501	-95.202797	 408	Spencer
KSUX	42.397605	-96.382237	 335	Sioux City
KTNU	41.674400	-93.021698	 290	Newton
KTVK	40.683899	-92.901001	 312	Centerville
KVTI	42.218601	-92.025902	 257	Vinton
K3AU	37.671600	-97.077904	 405	Augusta
K3K3	37.991699	-101.746002	1013	Syracuse
KAAO	37.747601	-97.221100	 433	Wichita
KCBK	39.427502	-101.046997	 971	Colby
KCFV	37.094002	-95.571899	 230	Coffeyville
KCNK	39.549301	-97.652298	 453	Concordia
KCNU	37.668173	-95.486727	 305	Chanute
KDDC	37.763401	-99.965599	 791	Dodge City
KEHA	37.000702	-101.879997	1104	Elkhart
KEMP	38.332100	-96.191200	 368	Emporia
KEQA	37.774101	-96.817596	 420	El Dorado
KFOE	38.950901	-95.663597	 329	Topeka
KFRI	39.053021	-96.764202	 325	Fort Riley (Junction City)
KGBD	38.344299	-98.859200	 575	Great Bend
KGCK	37.927502	-100.723999	 881	Garden City
KGLD	39.370701	-101.699753	1114	Goodland
KHLC	39.378799	-99.831497	 682	Hill City
KHUT	38.065498	-97.860603	 470	Hutchinson
KHYS	38.842201	-99.273201	 609	Hays
KIAB	37.621899	-97.268204	 418	Wichita
KICT	37.649899	-97.433098	 406	Wichita
KIDP	37.158401	-95.778397	 251	Independence
KIXD	38.830898	-94.890297	 331	Olathe
KCNU	37.668173	-95.486727	 305	Chanute
KLBL	37.044201	-100.959999	 879	Liberal
KLWC	39.011200	-95.216599	 254	Lawrence
KMHK	39.140999	-96.670799	 322	Manhattan
KOJC	38.847599	-94.737602	 334	Olathe
KP28	37.280000	-98.550000	-30.18	Medicine Lodge
KPPF	37.329899	-95.506203	 274	Parsons
KPTS	37.449501	-94.731102	 290	Pittsburg
KPTT	37.701599	-98.746902	 595	Pratt
KRSL	38.872101	-98.811798	 568	Russell
KSLN	38.791000	-97.652199	 393	Salina
KSYF	39.761101	-101.795998	1040	St Francis
KTOP	39.069899	-95.622606	 269	Topeka
KUKL	38.302502	-95.724998	 358	Burlington
KWLD	37.168598	-97.037598	 354	Winfield / Arkansas City
K1A6	36.610257	-83.737385	 352	Middlesboro
K2I0	37.355000	-87.399597	 134	Madisonville
K6I2	37.633499	-85.241798	 264	Springfield
KBWG	36.964500	-86.419701	 167	Bowling Green
KCEY	36.664600	-88.372803	 176	Murray
KCVG	39.048801	-84.667801	 273	Cincinnati / Covington
KDVK	37.579409	-84.774347	 312	Danville
KDWU	38.554501	-82.737999	 166	Ashland
KEHR	37.807800	-87.685699	 118	Henderson
KEKQ	36.855301	-84.856102	 294	Monticello
KFFT	38.182499	-84.904701	 246	Frankfort
KFGX	38.541801	-83.743401	 278	Flemingsburg
KFTK	37.907101	-85.972099	 230	Fort Knox
KGLW	37.031799	-85.953697	 218	Glasgow
KHOP	36.674154	-87.489740	 175	Fort Campbell
KI35	36.859352	-83.358523	 473	Baxter
KIOB	38.058102	-83.979599	 311	Mount Sterling
KJKL	37.593899	-83.317299	 421	Jackson
KBWG	36.964500	-86.419701	 167	Bowling Green
KLEX	38.036499	-84.605904	 298	Lexington
KLOU	38.228001	-85.663696	 166	Louisville
KLOZ	37.082199	-84.084900	 369	London
KOWB	37.740101	-87.166801	 124	Owensboro
KPAH	37.060799	-88.773804	 125	Paducah
KPBX	37.561798	-82.566399	 449	Pikeville
KSDF	38.174400	-85.736000	 153	Louisville
KSME	37.053398	-84.615898	 283	Somerset
KSYM	38.215000	-83.587611	 313	Morehead
K3R7	30.242701	-92.673401	   7	Jennings
K5R8	30.441200	-93.473503	  25	De Quincy
KACP	30.750299	-92.688301	  33	Oakdale
KAEX	31.327400	-92.549797	  27	Alexandria
KAQV	31.400000	-93.300003	-28.35	Fort Polk
KARA	30.037800	-91.883904	   7	New Iberia
KASD	30.345100	-89.820801	   9	Slidell
KBAD	32.501801	-93.662697	  51	Bossier City
KBQP	32.755100	-91.881897	  51	Bastrop
KBTR	30.533199	-91.149597	  21	Baton Rouge
KBXA	30.813700	-89.864998	  36	Bogalusa
KCWF	30.210600	-93.143204	   5	Lake Charles
KDRI	30.831699	-93.339897	  62	DeRidder
KDTN	32.540199	-93.745003	  55	Shreveport
KESF	31.394266	-92.294082	  34	Alexandria
KGAO	29.444799	-90.261101	   0	Galliano
KHDC	30.521601	-90.418404	  14	Hammond
KHUM	29.566500	-90.660400	   3	Houma
KHZR	30.718300	-91.478699	  12	New Roads
KIER	31.735701	-93.099098	  37	Natchitoches
KAEX	31.327400	-92.549797	  27	Alexandria
KLCH	30.126101	-93.223297	   5	Lake Charles
KLFT	30.205299	-91.987602	  13	Lafayette
KMLU	32.510899	-92.037697	  24	Monroe
KMSY	29.993401	-90.258003	   1	New Orleans
KNBG	29.825300	-90.035004	   1	New Orleans
KNEW	30.042400	-90.028297	   2	New Orleans
KOPL	30.558399	-92.099403	  23	Opelousas
KPOE	31.044800	-93.191704	 101	Fort Polk
KPTN	29.709499	-91.338997	   3	Patterson
KRSN	32.514187	-92.588517	  95	Ruston
KSHV	32.446602	-93.825600	  79	Shreveport
KUXL	30.131399	-93.376099	   3	Sulphur
K40B	46.610001	-69.529999	-21.34	Clayton Lake
KAUG	44.320599	-69.797302	 107	Augusta
KBGR	44.807400	-68.828102	  59	Bangor
KBHB	44.450001	-68.361504	  25	Bar Harbor
KCAR	46.871498	-68.017899	 191	Caribou
KFVE	47.285500	-68.312798	 301	Frenchville
KHUL	46.123100	-67.792099	 149	Houlton
KIWI	43.961399	-69.712601	  21	Wiscasset
KIZG	43.991100	-70.947899	 138	Fryeburg
KLEW	44.048500	-70.283501	  88	Auburn/Lewiston
KLEW	44.048500	-70.283501	  88	Auburn/Lewiston
KMLT	45.647800	-68.685600	 124	Millinocket
KPQI	46.688999	-68.044800	 163	Presque Isle
KPWM	43.646198	-70.309303	  23	Portland
KRKD	44.060101	-69.099197	  17	Rockland
KSFM	43.393902	-70.708000	  74	Sanford
KWVL	44.533199	-69.675499	 101	Waterville
K2G4	39.580819	-79.335730	 894	Accident
KADW	38.810799	-76.866997	  85	Camp Springs
KBWI	39.175400	-76.668297	  45	Baltimore
KCBE	39.615398	-78.760902	 236	Wiley Ford
KCGE	38.539299	-76.030403	   6	Cambridge
KCGS	38.980598	-76.922302	  15	College Park
KDMH	39.280000	-76.620000	-23.47	Baltimore
KDMW	39.608299	-77.007698	 240	Westminster
KESN	38.804199	-76.069000	  22	Easton
KFDK	39.417599	-77.374298	  92	Frederick
KFME	39.085400	-76.759399	  46	Fort Meade(Odenton)
KGAI	39.168301	-77.166000	 164	Gaithersburg
KHGR	39.707901	-77.729500	 214	Hagerstown
KAPG	39.466202	-76.168800	  17	Aberdeen Proving Grounds(Aberdeen)
KMTN	39.325699	-76.413803	   6	Baltimore
KMYZ	39.855301	-96.630600	 391	Marysville
KNAK	38.980000	-76.480000	-23.16	Annapolis
KNUI	38.144222	-76.426892	   7	St Inigoes
KOXB	38.310398	-75.124001	   3	Ocean City
KRSP	39.646089	-77.468768	 561	Thurmont
KSBY	38.340500	-75.510300	  16	Salisbury
KACK	41.253101	-70.060204	  14	Nantucket
KAQW	42.695900	-73.170403	 199	North Adams
KBAF	42.157799	-72.715599	  83	Westfield
KBED	42.470001	-71.289001	  41	Bedford
KBOS	42.364300	-71.005203	   6	Boston
KBVY	42.584202	-70.916496	  33	Beverly / Danvers
KCEF	42.194000	-72.534798	  73	Chicopee
KCQX	41.688400	-69.989502	  21	Chatham
KEWB	41.676102	-70.956902	  24	New Bedford
KFIT	42.554100	-71.759003	 106	Fitchburg
KFMH	41.657899	-70.521630	  40	Falmouth
KGHG	42.098301	-70.672203	   3	Marshfield
KHYA	41.669300	-70.280403	  16	Hyannis
KBED	42.470001	-71.289001	  41	Bedford
KLWM	42.717201	-71.123398	  45	Lawrence
KMVY	41.393101	-70.614304	  20	Martha's Vineyard
KORE	42.570099	-72.288597	 169	Orange
KORH	42.267300	-71.875702	 308	Worcester
KOWD	42.190498	-71.172897	  15	Norwood
KPSF	42.426800	-73.292900	 362	Pittsfield
KPVC	42.071899	-70.221397	   3	Provincetown
KPYM	41.909000	-70.728798	  45	Plymouth
KTAN	41.874401	-71.016602	  13	Taunton
KACB	44.988602	-85.198402	 190	Bellaire
KADG	41.866205	-84.077983	 243	Adrian
KAMN	43.322102	-84.688004	 230	Alma
KANJ	46.479198	-84.368401	 218	Sault Ste Marie
KAPN	45.078098	-83.560303	 210	Alpena
KARB	42.223000	-83.745598	 256	Ann Arbor
KAZO	42.234901	-85.552101	 266	Kalamazoo
KBAX	43.780201	-82.985397	 233	Bad Axe
KBEH	42.128601	-86.428497	 196	Benton Harbor
KBIV	42.742901	-86.107399	 213	Holland
KBTL	42.307301	-85.251503	 290	Battle Creek
KCAD	44.275749	-85.421534	 398	Cadillac
KCFS	43.458801	-83.445503	 214	Caro
KCIU	46.250801	-84.472397	 244	Sault Ste Marie
KCMX	47.168400	-88.489098	 334	Hancock
KCVX	45.304798	-85.274803	 204	Charlevoix
KDET	42.409199	-83.009903	 191	Detroit
KDRM	46.009300	-83.743896	 204	Drummond Island
KDTW	42.212399	-83.353401	 197	Detroit
KDUH	41.735901	-83.655403	 204	Lambertville
KERY	46.311199	-85.457298	 265	Newberry
KESC	45.722698	-87.093697	 186	Escanaba
KFFX	43.439301	-85.994904	 235	Fremont
KFKS	44.625198	-86.200798	 193	Frankfort
KFNT	42.965401	-83.743599	 238	Flint
KFPK	42.574501	-84.811401	 272	Charlotte
KGLR	45.013500	-84.703598	 405	Gaylord
KGOV	44.680302	-84.728897	 353	Grayling
KGRR	42.880798	-85.522797	 242	Grand Rapids
KHAI	41.959801	-85.593399	 251	Three Rivers
KHTL	44.359798	-84.671095	 351	Houghton Lake
KHYX	43.433399	-83.862297	 183	Saginaw
KIMT	45.818401	-88.114502	 360	Iron Mountain / Kingsford
KIRS	41.813301	-85.439003	 282	Sturgis
KISQ	45.974602	-86.171799	 208	Manistique
KIWD	46.527500	-90.131401	 375	Ironwood
KJXN	42.260509	-84.463019	 305	Jackson
KJYM	41.921299	-84.585800	 360	Hillsdale
KADG	41.866205	-84.077983	 243	Adrian
KLAN	42.778702	-84.587402	 262	Lansing
KLDM	43.962502	-86.407898	 197	Ludington
KLWA	42.351200	-86.255699	 203	South Haven
KMBL	44.272738	-86.251945	 189	Manistee
KMBS	43.532902	-84.079597	 204	Saginaw
KMCD	45.864899	-84.637299	 225	Mackinac Island
KMGN	45.425598	-84.913399	 209	Harbor Springs
KMKG	43.169498	-86.238197	 192	Muskegon
KMNM	45.126701	-87.638397	 190	Menominee
KMOP	43.621700	-84.737503	 230	Mount Pleasant
KMTC	42.613463	-82.836919	 177	Mount Clemens
KOEB	41.933399	-85.052597	 292	Coldwater
KONZ	42.099098	-83.161499	 180	Detroit/Grosse Ile
KOSC	44.451599	-83.394096	 193	Oscoda
KOZW	42.629200	-83.982101	 293	Howell
KP58	44.020000	-82.800003	-25.3	Port Hope
KPHN	42.910999	-82.528900	 198	Port Huron
KPLN	45.570900	-84.796700	 220	Pellston
KPTK	42.665501	-83.420097	 299	Pontiac
KPZQ	45.407101	-83.812897	 204	Rogers City
KRMY	42.251202	-84.955498	 287	Marshall
KRNP	42.993000	-84.138901	 224	Owosso
KRQB	43.722599	-85.504097	 302	Big Rapids
KSAW	46.353600	-87.395401	 372	Gwinn
KSJX	45.692299	-85.566597	 204	Beaver Island
KSLH	45.653702	-84.519302	 195	Cheboygan
KTEW	42.565800	-84.423203	 280	Mason
KTTF	41.939899	-83.434700	 188	Monroe
KTVC	44.741402	-85.582199	 190	Traverse City
KVLL	42.542900	-83.177902	 222	Troy
KY70	42.938000	-85.060501	 249	Ionia
KYIP	42.237900	-83.530403	 218	Detroit
K04W	46.022800	-92.895401	 311	Hinckley
K14Y	45.898602	-94.873901	 406	Long Prairie
K21D	44.997501	-92.855698	 284	St Paul
KACQ	44.073502	-93.552902	 343	Waseca
KADC	46.450298	-95.210999	 417	Wadena
KAEL	43.681499	-93.367203	 384	Albert Lea
KAIT	46.548401	-93.676804	 367	Aitkin
KANE	45.145000	-93.211401	 278	Minneapolis
KAQP	45.228239	-96.005856	 311	Appleton
KAUM	43.665001	-92.933403	 376	Austin
KAXN	45.866299	-95.394699	 434	Alexandria
KBBB	45.331902	-95.650597	 317	Benson
KBDE	48.728401	-94.612198	 331	Baudette
KBDH	45.117552	-95.132259	 343	Willmar
KBJI	47.509399	-94.933701	 424	Bemidji
KBRD	46.402861	-94.129727	 376	Brainerd
KCBG	45.557499	-93.264198	 288	Cambridge
KCFE	45.159000	-93.843300	 295	Buffalo
KCKC	47.838299	-90.382896	 548	Grand Marais
KCKN	47.841702	-96.621597	 274	Crookston
KCNB	44.729500	-96.265999	 364	Canby
KCOQ	46.701099	-92.503601	 390	Cloquet
KCQM	47.821899	-92.689400	 404	Cook
KD39	45.706600	-94.933403	 379	Sauk Centre
KDLH	46.842098	-92.193604	 435	Duluth
KDTL	46.825199	-95.885696	 426	Detroit Lakes
KDVP	43.986801	-95.782600	 495	Slayton
KDXX	44.986198	-96.177696	 330	Madison
KDYT	46.721901	-92.043404	 186	Duluth
KELO	47.824501	-91.830704	 444	Ely
KETH	45.780499	-96.543503	 312	Wheaton
KEVM	47.425098	-92.498497	 420	Eveleth
KFBL	44.328440	-93.312534	 323	Faribault
KFCM	44.827202	-93.457100	 276	Minneapolis
KFFM	46.284401	-96.156700	 361	Fergus Falls
KFKA	43.676800	-92.179703	 389	Preston
KFOZ	47.782799	-93.650200	 411	Bigfork
KFSE	47.592800	-95.773499	 389	Fosston
KGDB	44.753300	-95.556000	 319	Granite Falls
KGHW	45.643902	-95.320396	 425	Glenwood
KGNA	47.750000	-90.350000	-27.43	Grand Marais
KGPZ	47.211102	-93.509804	 413	Grand Rapids
KGYL	44.756001	-94.081200	 302	Glencoe
KHCD	44.859901	-94.382500	 324	Hutchinson
KHCO	48.752701	-96.943001	 250	Hallock
KHIB	47.386600	-92.838997	 413	Hibbing
KHZX	46.618801	-93.309799	 374	Mc Gregor
KINL	48.566200	-93.403099	 361	International Falls
KJKJ	46.839298	-96.663696	 280	Moorhead
KJMR	45.886101	-93.271796	 308	Mora
KJYG	43.986301	-94.557899	 325	St James
KAEL	43.681499	-93.367203	 384	Albert Lea
KLJF	45.097099	-94.507301	 347	Litchfield
KLVN	44.627899	-93.228104	 293	Minneapolis
KLXL	45.949699	-94.347397	 342	Little Falls
KLYV	43.621201	-96.215797	 436	Luverne
KMGG	45.236000	-93.985603	 313	Maple Lake
KMIC	45.062000	-93.353897	 265	Minneapolis
KMJQ	43.650002	-94.986504	 441	Jackson
KMKT	44.224781	-93.919128	 311	Mankato
KMML	44.450500	-95.821899	 361	Marshall
KMOX	45.566002	-95.967201	 347	Morris
KMSP	44.882000	-93.221802	 256	Minneapolis
KMVE	44.969101	-95.710297	 315	Montevideo
KMWM	43.913399	-95.109398	 430	Windom
KMZH	46.418800	-92.804703	 328	Moose Lake
KONA	44.077202	-91.708298	 200	Winona
KORB	48.015900	-92.856102	 400	Orr
KOTG	43.654770	-95.577364	 480	Worthington
KOVL	44.778599	-95.032799	 328	Olivia
KOWA	44.123402	-93.260597	 349	Owatonna
KPEX	45.372299	-94.746597	 360	Paynesville
KPKD	46.900600	-95.073095	 440	Park Rapids
KPNM	45.559898	-93.608200	 299	Princeton
KPWC	46.724800	-94.381699	 395	Pine River
KRGK	44.589401	-92.485001	 237	Red Wing
KROS	45.698002	-92.953003	 282	Rush City
KROX	48.855999	-95.696999	 323	Roseau
KRRT	48.941399	-95.348396	 328	Warroad
KRST	43.908298	-92.500000	 401	Rochester
KRWF	44.547199	-95.082298	 312	Redwood Falls
KSAZ	46.380901	-94.806602	 392	Staples
KSGS	44.857101	-93.032898	 250	South St Paul
KSTC	45.546600	-94.059898	 314	Saint Cloud
KSTP	44.934502	-93.059998	 215	St Paul
KSYN	44.475579	-93.016756	 280	Dennison
KTKC	44.249100	-95.607300	 408	Tracy
KTOB	44.018002	-92.831497	 398	Dodge Center
KTVF	48.065701	-96.184998	 341	Thief River Falls
KTWM	47.049198	-91.745102	 327	Two Harbors
KULM	44.319599	-94.502296	 308	New Ulm
KVVV	45.305698	-96.424400	 335	Ortonville
KVWU	48.154099	-94.516899	 360	Waskish
KXVG	46.990200	-94.204002	 407	Longville
K1R7	31.605801	-90.409302	 149	Brookhaven
K6A1	32.569492	-84.245194	 203	Butler
KBIX	30.410400	-88.924400	  10	Biloxi
KCBM	33.643799	-88.443802	  67	Columbus
KCKM	34.299702	-90.512299	  53	Clarksdale
KCRX	34.915001	-88.603500	 130	Corinth
KGLH	33.482899	-90.985603	  40	Greenville
KGPT	30.407301	-89.070099	   9	Gulfport
KGTR	33.450298	-88.591400	  80	Columbus/W Point/Starkville
KGWO	33.494301	-90.084702	  49	Greenwood
KHBG	31.264799	-89.252800	  46	Hattiesburg
KHEZ	31.614817	-91.297331	  83	Natchez
KHKS	32.334499	-90.222198	 104	Jackson
KJAN	32.311199	-90.075897	 105	Jackson
KBIX	30.410400	-88.924400	  10	Biloxi
KMCB	31.178499	-90.471901	 126	McComb
KMEI	32.332600	-88.751900	  91	Meridian
KNMM	32.552101	-88.555603	  96	Meridian
KOLV	34.978699	-89.786903	 123	Olive Branch
KPIB	31.467100	-89.337097	  91	Moselle
KPQL	30.462799	-88.529198	   5	Pascagoula
KRNV	33.761101	-90.757896	  42	Cleveland
KSTF	33.433102	-88.848602	 101	Starkville
KTUP	34.268101	-88.769897	 105	Tupelo
KTVR	32.351601	-91.027702	  26	Tallulah/Vicksburg, Ms
KUOX	34.384300	-89.536797	 138	Oxford
KUTA	34.681000	-90.346703	  59	Tunica
KVKS	32.239300	-90.928398	  32	Vicksburg
KAIZ	38.096001	-92.549500	 265	Kaiser Lake Ozark
KBBG	36.532082	-93.200544	 397	Branson
KCDJ	39.820000	-93.580002	-28.65	Chillicothe
KCGI	37.225300	-89.570801	 104	Cape Girardeau
KCOU	38.818100	-92.219597	 271	Columbia
KDMO	38.707401	-93.175903	 277	Sedalia
KFAM	37.761101	-90.428596	 288	Farmington
KFWB	36.698497	-93.402249	 411	Branson West
KGLY	38.356602	-93.684196	 251	Clinton
KGPH	39.332500	-94.309601	 237	Mosby
KGVW	38.844200	-94.559998	 333	Belton
KHAE	39.724499	-91.443703	 234	Hannibal
KHFJ	36.906200	-94.012802	 401	Pierce City
KIRK	40.093498	-92.544899	 294	Kirksville
KJEF	38.591202	-92.156097	 167	Jefferson City
KJLN	37.151798	-94.498299	 299	Joplin
KCGI	37.225300	-89.570801	 104	Cape Girardeau
KLXT	38.959702	-94.371399	 306	Lee's Summit
KMCI	39.297600	-94.713898	 313	Kansas City
KMHL	39.095798	-93.202904	 237	Marshall
KMKC	39.123199	-94.592796	 231	Kansas City
KPOF	36.773899	-90.324898	 101	Poplar Bluff
KRCM	38.784199	-93.802902	 243	Warrensburg
KSET	38.929699	-90.430000	 133	St Charles
KSGF	37.245701	-93.388603	 386	Springfield
KSTJ	39.771900	-94.909698	 252	St Joseph
KSTL	38.748697	-90.370003	 188	St Louis
KSUS	38.662102	-90.652000	 141	St Louis
KSZL	38.730301	-93.547897	 265	Knob Noster
KTBN	37.741600	-92.140701	 353	Fort Leonard Wood
KUNO	36.878399	-91.902702	 374	Pomona
KVER	38.946701	-92.682701	 218	Boonville
KVIH	38.127399	-91.769501	 350	Rolla/Vichy
KBHK	46.347599	-104.259002	 907	Baker
KBIL	45.807701	-108.542999	1113	Billings
KBTM	45.954800	-112.497002	1692	Butte
KBZN	45.777500	-111.153000	1363	Bozeman
KCTB	48.608657	-112.378183	1175	Cut Bank
KDLN	45.255402	-112.553001	1597	Dillon
KGDV	47.138699	-104.806999	 749	Glendive
KGGW	48.212502	-106.614998	 700	Glasgow
KGPI	48.310501	-114.255997	 907	Kalispell
KGTF	47.481998	-111.371002	1122	Great Falls
KHLN	46.606800	-111.983002	1182	Helena
KHVR	48.542999	-109.762001	 790	Havre
KJDN	47.328800	-106.953003	 811	Jordan
KBIL	45.807701	-108.542999	1113	Billings
KLVM	45.699402	-110.447998	1420	Livingston
KLWT	47.049301	-109.467003	1271	Lewistown
KMLS	46.428001	-105.886002	 802	Miles City
KMSO	46.916302	-114.091003	 977	Missoula
KOLF	48.094501	-105.574997	 605	Wolf Point
KSDY	47.706902	-104.193001	 605	Sidney
KAFK	40.606899	-95.865700	 355	Nebraska City
KAHQ	41.241299	-96.594002	 373	Wahoo
KANW	42.579201	-99.992995	 789	Ainsworth
KAUH	40.894100	-97.994598	 550	Aurora
KBBW	41.436501	-99.642197	 776	Broken Bow
KBFF	41.874001	-103.596001	1209	Scottsbluff
KBIE	40.301300	-96.754097	 404	Beatrice
KBTA	41.418098	-96.113602	 404	Blair
KBVN	41.728600	-98.055801	 550	Albion
KCDR	42.837601	-103.095001	1005	Chadron
KEAR	40.727001	-99.006798	 650	Kearney
KFET	41.449100	-96.520203	 367	Fremont
KFNB	40.078800	-95.592003	 300	Falls City
KGRI	40.967499	-98.309601	 563	Grand Island
KHDE	40.452099	-99.336502	 705	Holdrege
KHJH	40.152199	-97.586998	 447	Hebron
KHSI	40.605301	-98.427902	 598	Hastings
KIBM	41.188099	-103.677002	1501	Kimball
KIML	40.509300	-101.621002	 998	Imperial
KJYR	40.896801	-97.622803	 509	York
KANW	42.579201	-99.992995	 789	Ainsworth
KLBF	41.126202	-100.683998	 846	North Platte
KLCG	42.241901	-96.981400	 436	Wayne
KLNK	40.851002	-96.759201	 372	Lincoln
KLXN	40.791000	-99.777298	 735	Lexington
KMCK	40.206299	-100.592003	 787	Mc Cook
KMLE	41.195999	-96.112000	 320	Omaha
KODX	41.624199	-98.952400	 631	Ord
KOFF	41.118301	-95.912498	 321	Omaha
KOFK	41.985500	-97.435097	 479	Norfolk
KOGA	41.119499	-101.769997	 999	Ogallala
KOLU	41.448002	-97.342598	 441	Columbus
KOMA	41.303200	-95.894096	 300	Omaha
KONL	42.469898	-98.688103	 619	O'Neill
KPMV	40.950199	-95.917900	 367	Plattsmouth
KSNY	41.101299	-102.985001	1315	Sidney
KTIF	41.962200	-100.569000	 892	Thedford
KTQE	41.763500	-96.177902	 313	Tekamah
KVTN	42.857800	-100.547996	 791	Valentine
KBVU	35.947498	-114.861000	 671	Boulder City
KCXP	39.192200	-119.734001	1432	Carson City
KEKO	40.824902	-115.792000	1567	Elko
KELY	39.299702	-114.842003	1908	Ely
KHND	35.972801	-115.134003	 760	Las Vegas
KDRA	36.619400	-116.032997	1010	Mercury
KLAS	36.083361	-115.151817	 665	Las Vegas
KLOL	40.066399	-118.565002	1190	Lovelock
KMEV	39.000301	-119.751000	1439	Minden
KNFL	39.416599	-118.700996	1199	Fallon
KRNO	39.499100	-119.767998	1346	Reno
KTPH	38.060200	-117.086998	1655	Tonopah
KVGT	36.210701	-115.194000	 672	Las Vegas
KAFN	42.805099	-72.002998	 317	Jaffrey
KASH	42.781700	-71.514801	  61	Nashua
KBML	44.575401	-71.175903	 354	Berlin
KCON	43.202702	-71.502296	 104	Concord
KDAW	43.284100	-70.929298	  98	Rochester
KEEN	42.898399	-72.270798	 149	Keene
KHIE	44.367520	-71.545765	 327	Whitefield
KBML	44.575401	-71.175903	 354	Berlin
KLCI	43.572701	-71.418900	 166	Laconia / Gilford
KLEB	43.626099	-72.304199	 184	Lebanon
KMHT	42.932598	-71.435699	  81	Manchester
KPSM	43.077900	-70.823303	  30	Portsmouth
K12N	41.008598	-74.737999	 178	Andover
KACY	39.457600	-74.577202	  23	Atlantic City
KBLM	40.186901	-74.124901	  47	Belmar/Farmingdale
KCDW	40.875198	-74.281403	  53	Caldwell
KEWR	40.692501	-74.168701	   5	Newark
KFWN	41.200199	-74.623001	 128	Sussex
KACY	39.457600	-74.577202	  23	Atlantic City
KLDJ	40.617401	-74.244598	   7	Linden
